name,id,machine_id,downtime_reason_name,end_timestamp,start_timestamp,productivity,classification,duration_seconds,shift,day_of_week,utilisation_category
Mill 1,683d5cf22836bc851f1b5aab,6809f67ffc54c40ff1b489cf,Cutoff Tool issue ,2025-06-02 08:12:15.793000+00:00,2025-06-02 08:11:28.793000+00:00,unproductive,DOWNTIME,47.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,683d5d0d2836bc851f1b5abe,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 08:21:40.793000+00:00,2025-06-02 08:12:15.793000+00:00,productive,UPTIME,565.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d5f492836bc851f1b5d0d,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 08:24:45.793000+00:00,2025-06-02 08:21:40.793000+00:00,productive,DOWNTIME,185.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d60082836bc851f1b5dd3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 08:42:42.793000+00:00,2025-06-02 08:24:45.793000+00:00,productive,UPTIME,1077.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d64362836bc851f1b60f4,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-02 08:57:38.793000+00:00,2025-06-02 08:42:42.793000+00:00,productive,DOWNTIME,896.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d67bf2836bc851f1b640a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 09:00:29.793000+00:00,2025-06-02 08:57:38.793000+00:00,productive,UPTIME,171.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d68632836bc851f1b64ce,6809f67ffc54c40ff1b489cf,Coil Issue,2025-06-02 09:05:49.793000+00:00,2025-06-02 09:00:29.793000+00:00,unproductive,DOWNTIME,320.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,683d699f2836bc851f1b65fb,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 09:18:25.793000+00:00,2025-06-02 09:05:49.793000+00:00,productive,UPTIME,756.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d6c942836bc851f1b68d3,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 09:20:12.793000+00:00,2025-06-02 09:18:25.793000+00:00,productive,DOWNTIME,107.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d6d002836bc851f1b6979,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 09:55:32.793000+00:00,2025-06-02 09:20:12.793000+00:00,productive,UPTIME,2120.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d754a2836bc851f1b71c1,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-02 10:05:51.793000+00:00,2025-06-02 09:55:32.793000+00:00,productive,DOWNTIME,619.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d77b22836bc851f1b7448,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 10:16:28.793000+00:00,2025-06-02 10:05:51.793000+00:00,productive,UPTIME,637.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d7a2b2836bc851f1b769a,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 10:17:50.793000+00:00,2025-06-02 10:16:28.793000+00:00,productive,DOWNTIME,82.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d7a912836bc851f1b76d9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 10:32:52.793000+00:00,2025-06-02 10:17:50.793000+00:00,productive,UPTIME,902.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d7e102836bc851f1b7a79,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 10:35:47.793000+00:00,2025-06-02 10:32:52.793000+00:00,productive,DOWNTIME,175.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d7ebf2836bc851f1b7b66,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 10:58:48.793000+00:00,2025-06-02 10:35:47.793000+00:00,productive,UPTIME,1381.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d841a2836bc851f1b8017,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-02 11:16:32.793000+00:00,2025-06-02 10:58:48.793000+00:00,productive,DOWNTIME,1064.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d884c2836bc851f1b8420,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 11:23:57.793000+00:00,2025-06-02 11:16:32.793000+00:00,productive,UPTIME,445.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d8a042836bc851f1b8671,6809f67ffc54c40ff1b489cf,Unplanned Maintenance,2025-06-02 11:59:27.793000+00:00,2025-06-02 11:23:57.793000+00:00,unproductive,DOWNTIME,2130.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,683d92642836bc851f1b8dcd,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 12:14:38.793000+00:00,2025-06-02 11:59:27.793000+00:00,productive,UPTIME,911.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d95e92836bc851f1b90f4,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 12:17:55.793000+00:00,2025-06-02 12:14:38.793000+00:00,productive,DOWNTIME,197.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d969f2836bc851f1b9155,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 12:21:05.793000+00:00,2025-06-02 12:17:55.793000+00:00,productive,UPTIME,190.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d975e2836bc851f1b9224,6809f67ffc54c40ff1b489cf,Coil Issue,2025-06-02 12:24:21.793000+00:00,2025-06-02 12:21:05.793000+00:00,unproductive,DOWNTIME,196.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,683d98362836bc851f1b92ce,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 12:24:57.793000+00:00,2025-06-02 12:24:21.793000+00:00,productive,UPTIME,36.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d98502836bc851f1b9305,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 12:24:58.793000+00:00,2025-06-02 12:24:57.793000+00:00,productive,DOWNTIME,1.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d98502836bc851f1b9307,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 12:26:07.793000+00:00,2025-06-02 12:24:58.793000+00:00,productive,UPTIME,69.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d98a52836bc851f1b9336,6809f67ffc54c40ff1b489cf,Loading Program,2025-06-02 12:26:44.793000+00:00,2025-06-02 12:26:07.793000+00:00,productive,DOWNTIME,37.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d98c02836bc851f1b9348,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 12:27:18.793000+00:00,2025-06-02 12:26:44.793000+00:00,productive,UPTIME,34.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d98de2836bc851f1b9364,6809f67ffc54c40ff1b489cf,Setting Machine,2025-06-02 12:28:32.793000+00:00,2025-06-02 12:27:18.793000+00:00,productive,DOWNTIME,74.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d99332836bc851f1b938d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 12:41:20.793000+00:00,2025-06-02 12:28:32.793000+00:00,productive,UPTIME,768.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d9c322836bc851f1b9781,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 12:45:15.793000+00:00,2025-06-02 12:41:20.793000+00:00,productive,DOWNTIME,235.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683d9d182836bc851f1b985a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 12:53:37.793000+00:00,2025-06-02 12:45:15.793000+00:00,productive,UPTIME,502.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683d9f0a2836bc851f1b999e,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-02 13:12:00.793000+00:00,2025-06-02 12:53:37.793000+00:00,productive,DOWNTIME,1103.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683da3622836bc851f1b9d9d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 13:19:40.793000+00:00,2025-06-02 13:12:00.793000+00:00,productive,UPTIME,460.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683da5322836bc851f1b9f79,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 13:24:01.793000+00:00,2025-06-02 13:19:40.793000+00:00,productive,DOWNTIME,261.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683da6392836bc851f1ba027,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 13:25:22.793000+00:00,2025-06-02 13:24:01.793000+00:00,productive,UPTIME,81.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683da6882836bc851f1ba0a1,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 13:25:49.793000+00:00,2025-06-02 13:25:22.793000+00:00,productive,DOWNTIME,27.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683da6a22836bc851f1ba0ae,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 13:40:30.793000+00:00,2025-06-02 13:25:49.793000+00:00,productive,UPTIME,881.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683da9fe2836bc851f1ba35e,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 13:43:56.793000+00:00,2025-06-02 13:40:30.793000+00:00,productive,DOWNTIME,206.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683daadc2836bc851f1ba3ad,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 13:57:09.793000+00:00,2025-06-02 13:43:56.793000+00:00,productive,UPTIME,793.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683dadfe2836bc851f1ba5ff,6809f67ffc54c40ff1b489cf,Press Feeder Issue,2025-06-02 13:59:43.793000+00:00,2025-06-02 13:57:09.793000+00:00,unproductive,DOWNTIME,154.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,683dae822836bc851f1ba6af,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 14:02:20.793000+00:00,2025-06-02 13:59:43.793000+00:00,productive,UPTIME,157.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683daf2e2836bc851f1ba6fb,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 14:16:02.793000+00:00,2025-06-02 14:02:20.793000+00:00,productive,DOWNTIME,822.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683db25f2836bc851f1ba9d0,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 14:25:20.793000+00:00,2025-06-02 14:16:02.793000+00:00,productive,UPTIME,558.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683db4852836bc851f1baba7,6809f67ffc54c40ff1b489cf,1 person operator ,2025-06-02 15:00:00+00:00,2025-06-02 14:25:20.793000+00:00,productive,DOWNTIME,2079.207,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683dd8c62836bc851f1bc748,6809f67ffc54c40ff1b489cf,Setting Machine,2025-06-02 17:12:55.793000+00:00,2025-06-02 17:00:00+00:00,productive,DOWNTIME,775.793,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683ddbca2836bc851f1bc912,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 17:13:29.793000+00:00,2025-06-02 17:12:55.793000+00:00,productive,UPTIME,34.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683ddbfe2836bc851f1bc927,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 17:13:46.793000+00:00,2025-06-02 17:13:29.793000+00:00,productive,DOWNTIME,17.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683ddbfe2836bc851f1bc928,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 17:14:19.793000+00:00,2025-06-02 17:13:46.793000+00:00,productive,UPTIME,33.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683ddc342836bc851f1bc973,6809f67ffc54c40ff1b489cf,Setting Machine,2025-06-02 17:16:11.793000+00:00,2025-06-02 17:14:19.793000+00:00,productive,DOWNTIME,112.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683ddc9a2836bc851f1bc9b2,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 17:16:42.793000+00:00,2025-06-02 17:16:11.793000+00:00,productive,UPTIME,31.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683ddcb12836bc851f1bc9bc,6809f67ffc54c40ff1b489cf,Coil Issue,2025-06-02 17:17:32.793000+00:00,2025-06-02 17:16:42.793000+00:00,unproductive,DOWNTIME,50.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,683ddcef2836bc851f1bc9c6,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 17:19:05.793000+00:00,2025-06-02 17:17:32.793000+00:00,productive,UPTIME,93.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683ddd442836bc851f1bc9e1,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 17:19:10.793000+00:00,2025-06-02 17:19:05.793000+00:00,productive,DOWNTIME,5.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683ddd442836bc851f1bc9e2,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 17:24:45.793000+00:00,2025-06-02 17:19:10.793000+00:00,productive,UPTIME,335.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683dde982836bc851f1bcae0,6809f67ffc54c40ff1b489cf,change strut pack,2025-06-02 17:26:12.793000+00:00,2025-06-02 17:24:45.793000+00:00,productive,DOWNTIME,87.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683ddefe2836bc851f1bcaf9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 17:47:35.793000+00:00,2025-06-02 17:26:12.793000+00:00,productive,UPTIME,1283.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683de3f52836bc851f1bcdd3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 17:47:50.793000+00:00,2025-06-02 17:47:35.793000+00:00,productive,DOWNTIME,15.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683de40e2836bc851f1bcddd,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 18:02:08.793000+00:00,2025-06-02 17:47:50.793000+00:00,productive,UPTIME,858.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 1,683de7562836bc851f1bd03a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 18:02:33.793000+00:00,2025-06-02 18:02:08.793000+00:00,productive,DOWNTIME,25.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683de7732836bc851f1bd050,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 18:04:53.793000+00:00,2025-06-02 18:02:33.793000+00:00,productive,UPTIME,140.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683de7f82836bc851f1bd0cc,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-02 18:12:17.793000+00:00,2025-06-02 18:04:53.793000+00:00,productive,DOWNTIME,444.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683de9c92836bc851f1bd1ba,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 18:54:34.793000+00:00,2025-06-02 18:12:17.793000+00:00,productive,UPTIME,2537.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683df39c2836bc851f1bd89a,6809f67ffc54c40ff1b489cf,Buckle Up in Mill,2025-06-02 18:56:10.793000+00:00,2025-06-02 18:54:34.793000+00:00,unproductive,DOWNTIME,96.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,683df4122836bc851f1bd910,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 18:56:45.793000+00:00,2025-06-02 18:56:10.793000+00:00,productive,UPTIME,35.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683df42b2836bc851f1bd91e,6809f67ffc54c40ff1b489cf,Buckle Up in Mill,2025-06-02 18:57:44.793000+00:00,2025-06-02 18:56:45.793000+00:00,unproductive,DOWNTIME,59.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,683df45e2836bc851f1bd92c,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:00:48.793000+00:00,2025-06-02 18:57:44.793000+00:00,productive,UPTIME,184.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683df51c2836bc851f1bd9cd,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:01:16.793000+00:00,2025-06-02 19:00:48.793000+00:00,productive,DOWNTIME,28.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683df5382836bc851f1bd9d9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:02:10.793000+00:00,2025-06-02 19:01:16.793000+00:00,productive,UPTIME,54.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683df56c2836bc851f1bd9ed,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:02:32.793000+00:00,2025-06-02 19:02:10.793000+00:00,productive,DOWNTIME,22.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683df58d2836bc851f1bd9fb,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:04:13.793000+00:00,2025-06-02 19:02:32.793000+00:00,productive,UPTIME,101.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683df5f42836bc851f1bda49,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-02 19:14:11.793000+00:00,2025-06-02 19:04:13.793000+00:00,productive,DOWNTIME,598.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683df83a2836bc851f1bdb85,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:14:35.793000+00:00,2025-06-02 19:14:11.793000+00:00,productive,UPTIME,24.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683df8532836bc851f1bdbc4,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:14:49.793000+00:00,2025-06-02 19:14:35.793000+00:00,productive,DOWNTIME,14.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683df86d2836bc851f1bdbe9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:17:59.793000+00:00,2025-06-02 19:14:49.793000+00:00,productive,UPTIME,190.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683df92d2836bc851f1bdc20,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:18:03.793000+00:00,2025-06-02 19:17:59.793000+00:00,productive,DOWNTIME,4.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683df92d2836bc851f1bdc21,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:18:39.793000+00:00,2025-06-02 19:18:03.793000+00:00,productive,UPTIME,36.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683df94c2836bc851f1bdc2d,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:19:00.793000+00:00,2025-06-02 19:18:39.793000+00:00,productive,DOWNTIME,21.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683df9622836bc851f1bdc37,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:20:04.793000+00:00,2025-06-02 19:19:00.793000+00:00,productive,UPTIME,64.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683df99f2836bc851f1bdca2,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:20:30.793000+00:00,2025-06-02 19:20:04.793000+00:00,productive,DOWNTIME,26.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683df9b62836bc851f1bdcad,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:22:34.793000+00:00,2025-06-02 19:20:30.793000+00:00,productive,UPTIME,124.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683dfa2b2836bc851f1bdce6,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:22:54.793000+00:00,2025-06-02 19:22:34.793000+00:00,productive,DOWNTIME,20.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683dfa4b2836bc851f1bdcec,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:37:24.793000+00:00,2025-06-02 19:22:54.793000+00:00,productive,UPTIME,870.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683dfdae2836bc851f1bded5,6809f67ffc54c40ff1b489cf,change strut pack,2025-06-02 19:38:40.793000+00:00,2025-06-02 19:37:24.793000+00:00,productive,DOWNTIME,76.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683dfdfc2836bc851f1bdee2,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:53:18.793000+00:00,2025-06-02 19:38:40.793000+00:00,productive,UPTIME,878.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e01682836bc851f1be0a9,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:53:48.793000+00:00,2025-06-02 19:53:18.793000+00:00,productive,DOWNTIME,30.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e01842836bc851f1be0ad,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 19:54:39.793000+00:00,2025-06-02 19:53:48.793000+00:00,productive,UPTIME,51.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e01b52836bc851f1be0fc,6809f67ffc54c40ff1b489cf,Lubrication Issue,2025-06-02 20:19:24.793000+00:00,2025-06-02 19:54:39.793000+00:00,unproductive,DOWNTIME,1485.0,NIGHT,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 1,683e07862836bc851f1be3f3,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 20:32:45.793000+00:00,2025-06-02 20:19:24.793000+00:00,productive,UPTIME,801.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e0ab02836bc851f1be5d9,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-02 20:39:31.793000+00:00,2025-06-02 20:32:45.793000+00:00,productive,DOWNTIME,406.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e0c3d2836bc851f1be6df,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 20:40:37.793000+00:00,2025-06-02 20:39:31.793000+00:00,productive,UPTIME,66.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e0c8e2836bc851f1be71a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 20:41:03.793000+00:00,2025-06-02 20:40:37.793000+00:00,productive,DOWNTIME,26.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e0c8e2836bc851f1be71b,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 20:56:02.793000+00:00,2025-06-02 20:41:03.793000+00:00,productive,UPTIME,899.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e101f2836bc851f1be932,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 20:56:22.793000+00:00,2025-06-02 20:56:02.793000+00:00,productive,DOWNTIME,20.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e10392836bc851f1be937,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 21:10:32.793000+00:00,2025-06-02 20:56:22.793000+00:00,productive,UPTIME,850.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e13812836bc851f1beb87,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 21:11:02.793000+00:00,2025-06-02 21:10:32.793000+00:00,productive,DOWNTIME,30.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e13a12836bc851f1beb95,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 21:25:45.793000+00:00,2025-06-02 21:11:02.793000+00:00,productive,UPTIME,883.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e171f2836bc851f1bed41,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-02 21:34:17.793000+00:00,2025-06-02 21:25:45.793000+00:00,productive,DOWNTIME,512.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e19232836bc851f1bee2f,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 21:48:18.793000+00:00,2025-06-02 21:34:17.793000+00:00,productive,UPTIME,841.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e1c692836bc851f1bef75,6809f67ffc54c40ff1b489cf,change strut pack,2025-06-02 21:49:04.793000+00:00,2025-06-02 21:48:18.793000+00:00,productive,DOWNTIME,46.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e1c802836bc851f1bef85,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 21:53:54.793000+00:00,2025-06-02 21:49:04.793000+00:00,productive,UPTIME,290.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e1db92836bc851f1bf00f,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 21:54:20.793000+00:00,2025-06-02 21:53:54.793000+00:00,productive,DOWNTIME,26.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e1dd72836bc851f1bf05a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 22:04:28.793000+00:00,2025-06-02 21:54:20.793000+00:00,productive,UPTIME,608.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e20312836bc851f1bf19c,6809f67ffc54c40ff1b489cf,change strut pack,2025-06-02 22:05:39.793000+00:00,2025-06-02 22:04:28.793000+00:00,productive,DOWNTIME,71.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e206f2836bc851f1bf1b7,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 22:19:55.793000+00:00,2025-06-02 22:05:39.793000+00:00,productive,UPTIME,856.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e23bc2836bc851f1bf375,6809f67ffc54c40ff1b489cf,change strut pack,2025-06-02 22:20:45.793000+00:00,2025-06-02 22:19:55.793000+00:00,productive,DOWNTIME,50.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 1,683e23f22836bc851f1bf38a,6809f67ffc54c40ff1b489cf,No Reason Required,2025-06-02 22:22:18.793000+00:00,2025-06-02 22:20:45.793000+00:00,productive,UPTIME,93.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 1,683e24662836bc851f1bf3a4,6809f67ffc54c40ff1b489cf,Coil Change,2025-06-02 22:28:33.793000+00:00,2025-06-02 22:22:18.793000+00:00,productive,DOWNTIME,375.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
