name,id,machine_id,downtime_reason_name,end_timestamp,start_timestamp,productivity,classification,duration_seconds,shift,day_of_week,utilisation_category
Mill 2,684ae0e9ab4976d03e4b164b,6809f8df20e024b627b489eb,No Reason Required,2025-06-12 14:15:15.192000+00:00,2025-06-12 14:14:12.192000+00:00,productive,UPTIME,63.0,DAY,THURSDAY,PRODUCTIVE UPTIME
Mill 2,684ae121ab4976d03e4b16d0,6809f8df20e024b627b489eb,Press Feeder Issue,2025-06-12 14:15:57.192000+00:00,2025-06-12 14:15:15.192000+00:00,unproductive,DOWNTIME,42.0,DAY,THURSDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684ae15eab4976d03e4b16f5,6809f8df20e024b627b489eb,No Reason Required,2025-06-12 14:17:42.192000+00:00,2025-06-12 14:15:57.192000+00:00,productive,UPTIME,105.0,DAY,THURSDAY,PRODUCTIVE UPTIME
Mill 2,684ae1b2ab4976d03e4b1715,6809f8df20e024b627b489eb,No Reason Required,2025-06-12 14:17:48.192000+00:00,2025-06-12 14:17:42.192000+00:00,productive,DOWNTIME,6.0,DAY,THURSDAY,PRODUCTIVE DOWNTIME
Mill 2,684ae1ccab4976d03e4b1727,6809f8df20e024b627b489eb,No Reason Required,2025-06-12 14:18:43.192000+00:00,2025-06-12 14:17:48.192000+00:00,productive,UPTIME,55.0,DAY,THURSDAY,PRODUCTIVE UPTIME
Mill 2,684ae20cab4976d03e4b173a,6809f8df20e024b627b489eb,No Reason Required,2025-06-12 14:18:46.192000+00:00,2025-06-12 14:18:43.192000+00:00,productive,DOWNTIME,3.0,DAY,THURSDAY,PRODUCTIVE DOWNTIME
Mill 2,684ae20cab4976d03e4b173b,6809f8df20e024b627b489eb,No Reason Required,2025-06-12 14:21:47.192000+00:00,2025-06-12 14:18:46.192000+00:00,productive,UPTIME,181.0,DAY,THURSDAY,PRODUCTIVE UPTIME
Mill 2,684ae2bbab4976d03e4b180f,6809f8df20e024b627b489eb,change strut pack,2025-06-12 14:22:50.192000+00:00,2025-06-12 14:21:47.192000+00:00,productive,DOWNTIME,63.0,DAY,THURSDAY,PRODUCTIVE DOWNTIME
Mill 2,684ae2f6ab4976d03e4b183e,6809f8df20e024b627b489eb,No Reason Required,2025-06-12 14:46:32.192000+00:00,2025-06-12 14:22:50.192000+00:00,productive,UPTIME,1422.0,DAY,THURSDAY,PRODUCTIVE UPTIME
Mill 2,684ae88dab4976d03e4b1d95,6809f8df20e024b627b489eb,Housekeeping,2025-06-12 15:00:00+00:00,2025-06-12 14:46:32.192000+00:00,unproductive,DOWNTIME,807.808,DAY,THURSDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684fa535803f8463d2d56eb2,6809f8df20e024b627b489eb,Stamp Change Date/Logo,2025-06-16 05:26:41.192000+00:00,2025-06-16 05:00:00+00:00,productive,DOWNTIME,1601.192,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684faddd803f8463d2d57d6d,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 05:27:01.192000+00:00,2025-06-16 05:26:41.192000+00:00,productive,UPTIME,20.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 2,684faea2803f8463d2d57d88,6809f8df20e024b627b489eb,change strut pack,2025-06-16 05:29:25.192000+00:00,2025-06-16 05:27:01.192000+00:00,productive,DOWNTIME,144.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684faf56803f8463d2d57e77,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 05:30:29.192000+00:00,2025-06-16 05:29:25.192000+00:00,productive,UPTIME,64.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 2,684faf56803f8463d2d57e79,6809f8df20e024b627b489eb,change Strut length,2025-06-16 05:41:14.192000+00:00,2025-06-16 05:30:29.192000+00:00,productive,DOWNTIME,645.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684faf57803f8463d2d57e7b,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 05:42:45.192000+00:00,2025-06-16 05:41:14.192000+00:00,productive,UPTIME,91.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 2,684faf58803f8463d2d57e80,6809f8df20e024b627b489eb,Setting Machine,2025-06-16 05:43:27.192000+00:00,2025-06-16 05:42:45.192000+00:00,productive,DOWNTIME,42.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684faf58803f8463d2d57e87,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 05:52:10.192000+00:00,2025-06-16 05:43:27.192000+00:00,productive,UPTIME,523.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fb173803f8463d2d582a8,6809f8df20e024b627b489eb,Stamp Change Date/Logo,2025-06-16 05:52:47.192000+00:00,2025-06-16 05:52:10.192000+00:00,productive,DOWNTIME,37.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fb190803f8463d2d582ce,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 05:53:28.192000+00:00,2025-06-16 05:52:47.192000+00:00,productive,UPTIME,41.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fb1c7803f8463d2d58300,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 05:53:31.192000+00:00,2025-06-16 05:53:28.192000+00:00,productive,DOWNTIME,3.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fb1c7803f8463d2d58301,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 05:54:12.192000+00:00,2025-06-16 05:53:31.192000+00:00,productive,UPTIME,41.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fb1e0803f8463d2d58357,6809f8df20e024b627b489eb,Stamp Change Date/Logo,2025-06-16 05:58:06.192000+00:00,2025-06-16 05:54:12.192000+00:00,productive,DOWNTIME,234.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fb2d0803f8463d2d583de,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 05:59:07.192000+00:00,2025-06-16 05:58:06.192000+00:00,productive,UPTIME,61.0,NIGHT,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fb305803f8463d2d58452,6809f8df20e024b627b489eb,change strut pack,2025-06-16 06:01:49.192000+00:00,2025-06-16 05:59:07.192000+00:00,productive,DOWNTIME,162.0,NIGHT,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fb3b5803f8463d2d584c5,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 06:10:16.192000+00:00,2025-06-16 06:01:49.192000+00:00,productive,UPTIME,507.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fb5b3803f8463d2d5865d,6809f8df20e024b627b489eb,Coil Change,2025-06-16 07:09:38.192000+00:00,2025-06-16 06:10:16.192000+00:00,productive,DOWNTIME,3562.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fc38f803f8463d2d592f2,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:11:06.192000+00:00,2025-06-16 07:09:38.192000+00:00,productive,UPTIME,88.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fc3f6803f8463d2d59320,6809f8df20e024b627b489eb,Buckle Up in Mill,2025-06-16 07:20:31.192000+00:00,2025-06-16 07:11:06.192000+00:00,unproductive,DOWNTIME,565.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684fc673803f8463d2d5950c,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:22:39.192000+00:00,2025-06-16 07:20:31.192000+00:00,productive,UPTIME,128.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fc6a7803f8463d2d59542,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:22:58.192000+00:00,2025-06-16 07:22:39.192000+00:00,productive,DOWNTIME,19.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fc6c0803f8463d2d59562,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:26:13.192000+00:00,2025-06-16 07:22:58.192000+00:00,productive,UPTIME,195.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fc77d803f8463d2d59650,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:26:42.192000+00:00,2025-06-16 07:26:13.192000+00:00,productive,DOWNTIME,29.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fc79c803f8463d2d59664,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:27:11.192000+00:00,2025-06-16 07:26:42.192000+00:00,productive,UPTIME,29.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fc7b9803f8463d2d59688,6809f8df20e024b627b489eb,Stamp Change Date/Logo,2025-06-16 07:31:23.192000+00:00,2025-06-16 07:27:11.192000+00:00,productive,DOWNTIME,252.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fc8ae803f8463d2d59787,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:32:16.192000+00:00,2025-06-16 07:31:23.192000+00:00,productive,UPTIME,53.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fc8e9803f8463d2d5979f,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:32:42.192000+00:00,2025-06-16 07:32:16.192000+00:00,productive,DOWNTIME,26.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fc908803f8463d2d597ad,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:37:03.192000+00:00,2025-06-16 07:32:42.192000+00:00,productive,UPTIME,261.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fca15803f8463d2d598ca,6809f8df20e024b627b489eb,Setting Machine,2025-06-16 07:39:41.192000+00:00,2025-06-16 07:37:03.192000+00:00,productive,DOWNTIME,158.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fcaa2803f8463d2d59981,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:46:50.192000+00:00,2025-06-16 07:39:41.192000+00:00,productive,UPTIME,429.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fcc54803f8463d2d59ad8,6809f8df20e024b627b489eb,Stamp Change Date/Logo,2025-06-16 07:50:25.192000+00:00,2025-06-16 07:46:50.192000+00:00,productive,DOWNTIME,215.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fcd25803f8463d2d59bad,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 07:51:26.192000+00:00,2025-06-16 07:50:25.192000+00:00,productive,UPTIME,61.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fcd5e803f8463d2d59bd3,6809f8df20e024b627b489eb,Stamp Change Date/Logo,2025-06-16 07:52:14.192000+00:00,2025-06-16 07:51:26.192000+00:00,productive,DOWNTIME,48.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fcd9c803f8463d2d59bef,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 09:06:41.192000+00:00,2025-06-16 07:52:14.192000+00:00,productive,UPTIME,4467.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fe2b7803f8463d2d5ad71,6809f8df20e024b627b489eb,Coil Change,2025-06-16 09:34:41.192000+00:00,2025-06-16 09:06:41.192000+00:00,productive,DOWNTIME,1680.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fe59c803f8463d2d5b20b,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 09:37:11.192000+00:00,2025-06-16 09:34:41.192000+00:00,productive,UPTIME,150.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fe698803f8463d2d5b384,6809f8df20e024b627b489eb,Setting Machine,2025-06-16 09:37:46.192000+00:00,2025-06-16 09:37:11.192000+00:00,productive,DOWNTIME,35.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fe698803f8463d2d5b385,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 09:38:20.192000+00:00,2025-06-16 09:37:46.192000+00:00,productive,UPTIME,34.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fe698803f8463d2d5b386,6809f8df20e024b627b489eb,Setting Machine,2025-06-16 09:38:53.192000+00:00,2025-06-16 09:38:20.192000+00:00,productive,DOWNTIME,33.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fe698803f8463d2d5b387,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 09:39:51.192000+00:00,2025-06-16 09:38:53.192000+00:00,productive,UPTIME,58.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fe6ca803f8463d2d5b3cf,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 09:40:06.192000+00:00,2025-06-16 09:39:51.192000+00:00,productive,DOWNTIME,15.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fe6ea803f8463d2d5b3e3,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 09:41:28.192000+00:00,2025-06-16 09:40:06.192000+00:00,productive,UPTIME,82.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fe73c803f8463d2d5b409,6809f8df20e024b627b489eb,Setting Machine,2025-06-16 09:42:58.192000+00:00,2025-06-16 09:41:28.192000+00:00,productive,DOWNTIME,90.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fe78c803f8463d2d5b421,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 09:46:03.192000+00:00,2025-06-16 09:42:58.192000+00:00,productive,UPTIME,185.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fe845803f8463d2d5b4cf,6809f8df20e024b627b489eb,Setting Machine,2025-06-16 09:47:03.192000+00:00,2025-06-16 09:46:03.192000+00:00,productive,DOWNTIME,60.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fe882803f8463d2d5b503,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 09:55:28.192000+00:00,2025-06-16 09:47:03.192000+00:00,productive,UPTIME,505.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fea6f803f8463d2d5b6e1,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 09:55:44.192000+00:00,2025-06-16 09:55:28.192000+00:00,productive,DOWNTIME,16.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684fea8f803f8463d2d5b6f4,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 10:02:17.192000+00:00,2025-06-16 09:55:44.192000+00:00,productive,UPTIME,393.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fec0f803f8463d2d5b834,6809f8df20e024b627b489eb,Fork Lift Unavailable,2025-06-16 10:11:55.192000+00:00,2025-06-16 10:02:17.192000+00:00,unproductive,DOWNTIME,578.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684fee4e803f8463d2d5baa5,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 10:41:19.192000+00:00,2025-06-16 10:11:55.192000+00:00,productive,UPTIME,1764.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ff541803f8463d2d5c152,6809f8df20e024b627b489eb,Coil Change,2025-06-16 10:54:52.192000+00:00,2025-06-16 10:41:19.192000+00:00,productive,DOWNTIME,813.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684ff858803f8463d2d5c419,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 10:55:45.192000+00:00,2025-06-16 10:54:52.192000+00:00,productive,UPTIME,53.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ff88d803f8463d2d5c435,6809f8df20e024b627b489eb,Weld break,2025-06-16 11:10:31.192000+00:00,2025-06-16 10:55:45.192000+00:00,unproductive,DOWNTIME,886.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684ffc05803f8463d2d5c6b5,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:11:02.192000+00:00,2025-06-16 11:10:31.192000+00:00,productive,UPTIME,31.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ffc33803f8463d2d5c6cf,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:11:05.192000+00:00,2025-06-16 11:11:02.192000+00:00,productive,DOWNTIME,3.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684ffc33803f8463d2d5c6d0,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:11:52.192000+00:00,2025-06-16 11:11:05.192000+00:00,productive,UPTIME,47.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ffc69803f8463d2d5c6e6,6809f8df20e024b627b489eb,Weld break,2025-06-16 11:12:56.192000+00:00,2025-06-16 11:11:52.192000+00:00,unproductive,DOWNTIME,64.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684ffc9f803f8463d2d5c6f6,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:14:03.192000+00:00,2025-06-16 11:12:56.192000+00:00,productive,UPTIME,67.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ffcd5803f8463d2d5c761,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:14:29.192000+00:00,2025-06-16 11:14:03.192000+00:00,productive,DOWNTIME,26.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684ffd0f803f8463d2d5c7a2,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:14:58.192000+00:00,2025-06-16 11:14:29.192000+00:00,productive,UPTIME,29.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ffd2e803f8463d2d5c7ac,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:15:21.192000+00:00,2025-06-16 11:14:58.192000+00:00,productive,DOWNTIME,23.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684ffd2e803f8463d2d5c7ae,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:16:24.192000+00:00,2025-06-16 11:15:21.192000+00:00,productive,UPTIME,63.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ffd6a803f8463d2d5c7ca,6809f8df20e024b627b489eb,Weld break,2025-06-16 11:17:24.192000+00:00,2025-06-16 11:16:24.192000+00:00,unproductive,DOWNTIME,60.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684ffda3803f8463d2d5c7e6,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:18:03.192000+00:00,2025-06-16 11:17:24.192000+00:00,productive,UPTIME,39.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ffdd5803f8463d2d5c80c,6809f8df20e024b627b489eb,Weld break,2025-06-16 11:19:10.192000+00:00,2025-06-16 11:18:03.192000+00:00,unproductive,DOWNTIME,67.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684ffe0e803f8463d2d5c8cd,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:20:09.192000+00:00,2025-06-16 11:19:10.192000+00:00,productive,UPTIME,59.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ffe5b803f8463d2d5c8f4,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:20:23.192000+00:00,2025-06-16 11:20:09.192000+00:00,productive,DOWNTIME,14.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684ffe5b803f8463d2d5c8f5,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:22:30.192000+00:00,2025-06-16 11:20:23.192000+00:00,productive,UPTIME,127.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ffee1803f8463d2d5c94d,6809f8df20e024b627b489eb,Weld break,2025-06-16 11:23:41.192000+00:00,2025-06-16 11:22:30.192000+00:00,unproductive,DOWNTIME,71.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684fff2d803f8463d2d5c9b9,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:24:52.192000+00:00,2025-06-16 11:23:41.192000+00:00,productive,UPTIME,71.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684fff6a803f8463d2d5c9dc,6809f8df20e024b627b489eb,Weld break,2025-06-16 11:26:28.192000+00:00,2025-06-16 11:24:52.192000+00:00,unproductive,DOWNTIME,96.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,684fffde803f8463d2d5ca02,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:27:13.192000+00:00,2025-06-16 11:26:28.192000+00:00,productive,UPTIME,45.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,684ffff8803f8463d2d5ca0b,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:27:14.192000+00:00,2025-06-16 11:27:13.192000+00:00,productive,DOWNTIME,1.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,684ffff8803f8463d2d5ca0d,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:27:51.192000+00:00,2025-06-16 11:27:14.192000+00:00,productive,UPTIME,37.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,68500015803f8463d2d5ca16,6809f8df20e024b627b489eb,Weld break,2025-06-16 11:28:40.192000+00:00,2025-06-16 11:27:51.192000+00:00,unproductive,DOWNTIME,49.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,68500054803f8463d2d5ca6f,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 11:38:20.192000+00:00,2025-06-16 11:28:40.192000+00:00,productive,UPTIME,580.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,68500292803f8463d2d5cbed,6809f8df20e024b627b489eb,change strut pack,2025-06-16 11:44:33.192000+00:00,2025-06-16 11:38:20.192000+00:00,productive,DOWNTIME,373.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,68500417803f8463d2d5cd68,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 12:22:14.192000+00:00,2025-06-16 11:44:33.192000+00:00,productive,UPTIME,2261.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,68500cdd803f8463d2d5d6f0,6809f8df20e024b627b489eb,Coil Change,2025-06-16 12:34:30.192000+00:00,2025-06-16 12:22:14.192000+00:00,productive,DOWNTIME,736.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,68500fbd803f8463d2d5d981,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 13:22:53.192000+00:00,2025-06-16 12:34:30.192000+00:00,productive,UPTIME,2903.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,68501b09803f8463d2d5e364,6809f8df20e024b627b489eb,Coil Change,2025-06-16 13:36:00.192000+00:00,2025-06-16 13:22:53.192000+00:00,productive,DOWNTIME,787.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,68501e23803f8463d2d5e716,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 13:37:00.192000+00:00,2025-06-16 13:36:00.192000+00:00,productive,UPTIME,60.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,68501e77803f8463d2d5e74b,6809f8df20e024b627b489eb,Coil Change,2025-06-16 13:40:08.192000+00:00,2025-06-16 13:37:00.192000+00:00,productive,DOWNTIME,188.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,68501f32803f8463d2d5e81e,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 14:28:14.192000+00:00,2025-06-16 13:40:08.192000+00:00,productive,UPTIME,2886.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,68502a5a803f8463d2d5f3eb,6809f8df20e024b627b489eb,Coil Change,2025-06-16 14:40:08.192000+00:00,2025-06-16 14:28:14.192000+00:00,productive,DOWNTIME,714.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,68502d33803f8463d2d5f702,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 14:41:07.192000+00:00,2025-06-16 14:40:08.192000+00:00,productive,UPTIME,59.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,68502d6d803f8463d2d5f736,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 14:41:33.192000+00:00,2025-06-16 14:41:07.192000+00:00,productive,DOWNTIME,26.0,DAY,MONDAY,PRODUCTIVE DOWNTIME
Mill 2,68502d85803f8463d2d5f746,6809f8df20e024b627b489eb,No Reason Required,2025-06-16 14:47:13.192000+00:00,2025-06-16 14:41:33.192000+00:00,productive,UPTIME,340.0,DAY,MONDAY,PRODUCTIVE UPTIME
Mill 2,68502ee8803f8463d2d5f861,6809f8df20e024b627b489eb,Housekeeping,2025-06-16 15:00:00+00:00,2025-06-16 14:47:13.192000+00:00,unproductive,DOWNTIME,766.808,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,68504e06803f8463d2d60fbc,6809f8df20e024b627b489eb,No Reason Provided,2025-06-17 05:00:00+00:00,2025-06-16 17:00:00+00:00,unproductive,DOWNTIME,43200.0,DAY,MONDAY,UNPRODUCTIVE DOWNTIME
Mill 2,6850f6bc803f8463d2d67e2f,6809f8df20e024b627b489eb,Stamp Change Date/Logo,2025-06-17 05:08:28.192000+00:00,2025-06-17 05:00:00+00:00,productive,DOWNTIME,508.192,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 2,6850f8ba803f8463d2d682d4,6809f8df20e024b627b489eb,No Reason Required,2025-06-17 05:08:49.192000+00:00,2025-06-17 05:08:28.192000+00:00,productive,UPTIME,21.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 2,6850f8d8803f8463d2d6832a,6809f8df20e024b627b489eb,Stamp Change Date/Logo,2025-06-17 05:17:13.192000+00:00,2025-06-17 05:08:49.192000+00:00,productive,DOWNTIME,504.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 2,6850facb803f8463d2d68618,6809f8df20e024b627b489eb,No Reason Required,2025-06-17 05:19:23.192000+00:00,2025-06-17 05:17:13.192000+00:00,productive,UPTIME,130.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 2,6850fb56803f8463d2d686db,6809f8df20e024b627b489eb,Coil Issue,2025-06-17 05:21:41.192000+00:00,2025-06-17 05:19:23.192000+00:00,unproductive,DOWNTIME,138.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 2,6850fbcc803f8463d2d68716,6809f8df20e024b627b489eb,No Reason Required,2025-06-17 05:23:19.192000+00:00,2025-06-17 05:21:41.192000+00:00,productive,UPTIME,98.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 2,6850fc42803f8463d2d6877d,6809f8df20e024b627b489eb,Setting Machine,2025-06-17 05:24:10.192000+00:00,2025-06-17 05:23:19.192000+00:00,productive,DOWNTIME,51.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 2,6850fc79803f8463d2d687c5,6809f8df20e024b627b489eb,No Reason Required,2025-06-17 05:47:03.192000+00:00,2025-06-17 05:24:10.192000+00:00,productive,UPTIME,1373.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 2,685101bd803f8463d2d68da3,6809f8df20e024b627b489eb,change strut pack,2025-06-17 05:50:54.192000+00:00,2025-06-17 05:47:03.192000+00:00,productive,DOWNTIME,231.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 2,685102ab803f8463d2d68e57,6809f8df20e024b627b489eb,No Reason Required,2025-06-17 06:08:41.192000+00:00,2025-06-17 05:50:54.192000+00:00,productive,UPTIME,1067.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
