name,id,machine_id,downtime_reason_name,end_timestamp,start_timestamp,productivity,classification,duration_seconds,shift,day_of_week,utilisation_category
Mill 3,6835674db51d60506ad1d79b,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 07:26:54.648000+00:00,2025-05-27 07:16:13.648000+00:00,productive,UPTIME,641.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,683569d7b51d60506ad1da0e,6809f8df20e024b627b489ed,Load/Unload Carousel,2025-05-27 07:31:56.648000+00:00,2025-05-27 07:26:54.648000+00:00,productive,DOWNTIME,302.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68356aecb51d60506ad1db44,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 07:35:02.648000+00:00,2025-05-27 07:31:56.648000+00:00,productive,UPTIME,186.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68356baeb51d60506ad1dc20,6809f8df20e024b627b489ed,Weld break,2025-05-27 07:44:47.648000+00:00,2025-05-27 07:35:02.648000+00:00,unproductive,DOWNTIME,585.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,68356df5b51d60506ad1debe,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 07:46:14.648000+00:00,2025-05-27 07:44:47.648000+00:00,productive,UPTIME,87.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68356e60b51d60506ad1e03e,6809f8df20e024b627b489ed,Press Tool Change,2025-05-27 07:56:53.648000+00:00,2025-05-27 07:46:14.648000+00:00,productive,DOWNTIME,639.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,683570dcb51d60506ad1e22a,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 07:58:30.648000+00:00,2025-05-27 07:56:53.648000+00:00,productive,UPTIME,97.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68357148b51d60506ad1e2d4,6809f8df20e024b627b489ed,Coil Change,2025-05-27 08:04:45.648000+00:00,2025-05-27 07:58:30.648000+00:00,productive,DOWNTIME,375.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,683572abb51d60506ad1e3bc,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 08:46:22.648000+00:00,2025-05-27 08:04:45.648000+00:00,productive,UPTIME,2497.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68357c65b51d60506ad1eb4d,6809f8df20e024b627b489ed,Coil Change,2025-05-27 08:58:54.648000+00:00,2025-05-27 08:46:22.648000+00:00,productive,DOWNTIME,752.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68357f5cb51d60506ad1ed45,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 09:22:43.648000+00:00,2025-05-27 08:58:54.648000+00:00,productive,UPTIME,1429.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,683584f1b51d60506ad1f238,6809f8df20e024b627b489ed,Press Tool Change,2025-05-27 09:23:50.648000+00:00,2025-05-27 09:22:43.648000+00:00,productive,DOWNTIME,67.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68358545b51d60506ad1f2d8,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 09:51:09.648000+00:00,2025-05-27 09:23:50.648000+00:00,productive,UPTIME,1639.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68358badb51d60506ad1f7ca,6809f8df20e024b627b489ed,Coil Change,2025-05-27 10:02:11.648000+00:00,2025-05-27 09:51:09.648000+00:00,productive,DOWNTIME,662.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68358e3bb51d60506ad1f981,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 10:52:40.648000+00:00,2025-05-27 10:02:11.648000+00:00,productive,UPTIME,3029.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68359a04b51d60506ad20332,6809f8df20e024b627b489ed,Coil Change,2025-05-27 11:06:00.648000+00:00,2025-05-27 10:52:40.648000+00:00,productive,DOWNTIME,800.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68359d31b51d60506ad2069d,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:11:11.648000+00:00,2025-05-27 11:06:00.648000+00:00,productive,UPTIME,311.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68359e59b51d60506ad20f66,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 11:13:03.648000+00:00,2025-05-27 11:11:11.648000+00:00,unproductive,DOWNTIME,112.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,68359ecfb51d60506ad20fc8,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:14:08.648000+00:00,2025-05-27 11:13:03.648000+00:00,productive,UPTIME,65.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68359f00b51d60506ad21001,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 11:15:08.648000+00:00,2025-05-27 11:14:08.648000+00:00,unproductive,DOWNTIME,60.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,68359f52b51d60506ad21024,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:16:24.648000+00:00,2025-05-27 11:15:08.648000+00:00,productive,UPTIME,76.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68359f8db51d60506ad2102c,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 11:17:24.648000+00:00,2025-05-27 11:16:24.648000+00:00,unproductive,DOWNTIME,60.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,68359fddb51d60506ad21041,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:17:47.648000+00:00,2025-05-27 11:17:24.648000+00:00,productive,UPTIME,23.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68359fddb51d60506ad21042,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 11:18:40.648000+00:00,2025-05-27 11:17:47.648000+00:00,unproductive,DOWNTIME,53.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a030b51d60506ad210bf,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:19:02.648000+00:00,2025-05-27 11:18:40.648000+00:00,productive,UPTIME,22.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a030b51d60506ad210c0,6809f8df20e024b627b489ed,Coil Issue,2025-05-27 11:24:48.648000+00:00,2025-05-27 11:19:02.648000+00:00,unproductive,DOWNTIME,346.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a18db51d60506ad211df,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:25:24.648000+00:00,2025-05-27 11:24:48.648000+00:00,productive,UPTIME,36.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a1abb51d60506ad211f4,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 11:29:12.648000+00:00,2025-05-27 11:25:24.648000+00:00,unproductive,DOWNTIME,228.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a29cb51d60506ad212c8,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:29:34.648000+00:00,2025-05-27 11:29:12.648000+00:00,productive,UPTIME,22.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a2b8b51d60506ad212d9,6809f8df20e024b627b489ed,Bearing Problem,2025-05-27 11:33:54.648000+00:00,2025-05-27 11:29:34.648000+00:00,unproductive,DOWNTIME,260.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a3adb51d60506ad213b5,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:34:34.648000+00:00,2025-05-27 11:33:54.648000+00:00,productive,UPTIME,40.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a3e7b51d60506ad213c9,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 11:43:09.648000+00:00,2025-05-27 11:34:34.648000+00:00,unproductive,DOWNTIME,515.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a5d5b51d60506ad2158e,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:43:40.648000+00:00,2025-05-27 11:43:09.648000+00:00,productive,UPTIME,31.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a610b51d60506ad215d7,6809f8df20e024b627b489ed,Coil Issue,2025-05-27 11:45:23.648000+00:00,2025-05-27 11:43:40.648000+00:00,unproductive,DOWNTIME,103.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a665b51d60506ad21615,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:45:51.648000+00:00,2025-05-27 11:45:23.648000+00:00,productive,UPTIME,28.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a67db51d60506ad21630,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 11:46:32.648000+00:00,2025-05-27 11:45:51.648000+00:00,unproductive,DOWNTIME,41.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a6abb51d60506ad21652,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:47:07.648000+00:00,2025-05-27 11:46:32.648000+00:00,productive,UPTIME,35.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a6c4b51d60506ad21664,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:47:23.648000+00:00,2025-05-27 11:47:07.648000+00:00,productive,DOWNTIME,16.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835a6deb51d60506ad2167e,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:48:16.648000+00:00,2025-05-27 11:47:23.648000+00:00,productive,UPTIME,53.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a714b51d60506ad2170e,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:48:31.648000+00:00,2025-05-27 11:48:16.648000+00:00,productive,DOWNTIME,15.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835a72eb51d60506ad21728,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:49:28.648000+00:00,2025-05-27 11:48:31.648000+00:00,productive,UPTIME,57.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a766b51d60506ad21751,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:49:30.648000+00:00,2025-05-27 11:49:28.648000+00:00,productive,DOWNTIME,2.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835a766b51d60506ad21752,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:50:06.648000+00:00,2025-05-27 11:49:30.648000+00:00,productive,UPTIME,36.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a783b51d60506ad21770,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 11:51:07.648000+00:00,2025-05-27 11:50:06.648000+00:00,unproductive,DOWNTIME,61.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a7b5b51d60506ad21795,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:52:22.648000+00:00,2025-05-27 11:51:07.648000+00:00,productive,UPTIME,75.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a809b51d60506ad217c4,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 11:52:57.648000+00:00,2025-05-27 11:52:22.648000+00:00,unproductive,DOWNTIME,35.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a827b51d60506ad21807,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:53:49.648000+00:00,2025-05-27 11:52:57.648000+00:00,productive,UPTIME,52.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a85cb51d60506ad21860,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:54:01.648000+00:00,2025-05-27 11:53:49.648000+00:00,productive,DOWNTIME,12.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835a878b51d60506ad21876,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 11:55:02.648000+00:00,2025-05-27 11:54:01.648000+00:00,productive,UPTIME,61.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835a8acb51d60506ad21898,6809f8df20e024b627b489ed,Coil Issue,2025-05-27 11:56:18.648000+00:00,2025-05-27 11:55:02.648000+00:00,unproductive,DOWNTIME,76.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835a8e6b51d60506ad218ac,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 12:10:24.648000+00:00,2025-05-27 11:56:18.648000+00:00,productive,UPTIME,846.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835ac3fb51d60506ad21bcd,6809f8df20e024b627b489ed,change strut pack,2025-05-27 12:21:14.648000+00:00,2025-05-27 12:10:24.648000+00:00,productive,DOWNTIME,650.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835aeceb51d60506ad21ead,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 12:23:50.648000+00:00,2025-05-27 12:21:14.648000+00:00,productive,UPTIME,156.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835af6cb51d60506ad21f90,6809f8df20e024b627b489ed,Break,2025-05-27 12:24:34.648000+00:00,2025-05-27 12:23:50.648000+00:00,unproductive,DOWNTIME,44.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835af8cb51d60506ad21fa4,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 12:46:33.648000+00:00,2025-05-27 12:24:34.648000+00:00,productive,UPTIME,1319.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835b4b6b51d60506ad22482,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 12:46:38.648000+00:00,2025-05-27 12:46:33.648000+00:00,productive,DOWNTIME,5.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835b4b6b51d60506ad22483,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 12:47:08.648000+00:00,2025-05-27 12:46:38.648000+00:00,productive,UPTIME,30.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835b4ceb51d60506ad2248b,6809f8df20e024b627b489ed,Coil Issue,2025-05-27 13:06:26.648000+00:00,2025-05-27 12:47:08.648000+00:00,unproductive,DOWNTIME,1158.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835b955b51d60506ad22862,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 13:07:15.648000+00:00,2025-05-27 13:06:26.648000+00:00,productive,UPTIME,49.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835b99eb51d60506ad22874,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 13:07:45.648000+00:00,2025-05-27 13:07:15.648000+00:00,productive,DOWNTIME,30.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835b9b9b51d60506ad2289c,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 13:08:24.648000+00:00,2025-05-27 13:07:45.648000+00:00,productive,UPTIME,39.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835b9dab51d60506ad228e9,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 13:08:30.648000+00:00,2025-05-27 13:08:24.648000+00:00,productive,DOWNTIME,6.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835b9dab51d60506ad228ea,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 13:34:50.648000+00:00,2025-05-27 13:08:30.648000+00:00,productive,UPTIME,1580.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835c005b51d60506ad22da5,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 13:37:08.648000+00:00,2025-05-27 13:34:50.648000+00:00,unproductive,DOWNTIME,138.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835c099b51d60506ad22dff,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 13:42:12.648000+00:00,2025-05-27 13:37:08.648000+00:00,productive,UPTIME,304.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835c1cbb51d60506ad22edf,6809f8df20e024b627b489ed,Buckle Up in Mill,2025-05-27 13:50:23.648000+00:00,2025-05-27 13:42:12.648000+00:00,unproductive,DOWNTIME,491.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835c3a8b51d60506ad23040,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 13:58:27.648000+00:00,2025-05-27 13:50:23.648000+00:00,productive,UPTIME,484.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835c59ab51d60506ad231e4,6809f8df20e024b627b489ed,Coil Issue,2025-05-27 14:01:32.648000+00:00,2025-05-27 13:58:27.648000+00:00,unproductive,DOWNTIME,185.0,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835c64db51d60506ad2329d,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 14:06:15.648000+00:00,2025-05-27 14:01:32.648000+00:00,productive,UPTIME,283.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835c769b51d60506ad233e9,6809f8df20e024b627b489ed,Coil Change,2025-05-27 14:25:34.648000+00:00,2025-05-27 14:06:15.648000+00:00,productive,DOWNTIME,1159.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835cbf4b51d60506ad23aed,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 14:27:45.648000+00:00,2025-05-27 14:25:34.648000+00:00,productive,UPTIME,131.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835cc7db51d60506ad23b93,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 14:28:01.648000+00:00,2025-05-27 14:27:45.648000+00:00,productive,DOWNTIME,16.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835cc7db51d60506ad23b94,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 14:48:38.648000+00:00,2025-05-27 14:28:01.648000+00:00,productive,UPTIME,1237.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835d149b51d60506ad24087,6809f8df20e024b627b489ed,Housekeeping,2025-05-27 15:00:00+00:00,2025-05-27 14:48:38.648000+00:00,unproductive,DOWNTIME,681.352,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835f030b51d60506ad25db5,6809f8df20e024b627b489ed,Finding Equipment,2025-05-27 17:26:38.648000+00:00,2025-05-27 17:00:00+00:00,unproductive,DOWNTIME,1598.648,DAY,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,6835f663b51d60506ad261a5,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 17:29:24.648000+00:00,2025-05-27 17:26:38.648000+00:00,productive,UPTIME,166.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835f70eb51d60506ad26222,6809f8df20e024b627b489ed,Setting Machine,2025-05-27 17:30:37.648000+00:00,2025-05-27 17:29:24.648000+00:00,productive,DOWNTIME,73.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835f747b51d60506ad26235,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 17:44:17.648000+00:00,2025-05-27 17:30:37.648000+00:00,productive,UPTIME,820.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835fa7db51d60506ad264e5,6809f8df20e024b627b489ed,1 person operator ,2025-05-27 17:50:35.648000+00:00,2025-05-27 17:44:17.648000+00:00,productive,DOWNTIME,378.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6835fc06b51d60506ad265ef,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 17:55:17.648000+00:00,2025-05-27 17:50:35.648000+00:00,productive,UPTIME,282.0,DAY,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6835fd20b51d60506ad266b6,6809f8df20e024b627b489ed,Coil Change,2025-05-27 18:13:07.648000+00:00,2025-05-27 17:55:17.648000+00:00,productive,DOWNTIME,1070.0,DAY,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68360144b51d60506ad26a1f,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 18:14:54.648000+00:00,2025-05-27 18:13:07.648000+00:00,productive,UPTIME,107.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,683601b3b51d60506ad26a66,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 18:15:16.648000+00:00,2025-05-27 18:14:54.648000+00:00,productive,DOWNTIME,22.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,683601ccb51d60506ad26a78,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 18:18:16.648000+00:00,2025-05-27 18:15:16.648000+00:00,productive,UPTIME,180.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68360274b51d60506ad26b28,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 18:18:40.648000+00:00,2025-05-27 18:18:16.648000+00:00,productive,DOWNTIME,24.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6836028db51d60506ad26b3b,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 18:19:26.648000+00:00,2025-05-27 18:18:40.648000+00:00,productive,UPTIME,46.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,683602c8b51d60506ad26b53,6809f8df20e024b627b489ed,Setting Machine,2025-05-27 18:20:23.648000+00:00,2025-05-27 18:19:26.648000+00:00,productive,DOWNTIME,57.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68360304b51d60506ad26b82,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 18:46:28.648000+00:00,2025-05-27 18:20:23.648000+00:00,productive,UPTIME,1565.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68360914b51d60506ad26f16,6809f8df20e024b627b489ed,1 person operator ,2025-05-27 18:53:42.648000+00:00,2025-05-27 18:46:28.648000+00:00,productive,DOWNTIME,434.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68360ad8b51d60506ad2704a,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 19:06:14.648000+00:00,2025-05-27 18:53:42.648000+00:00,productive,UPTIME,752.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68360db2b51d60506ad271ec,6809f8df20e024b627b489ed,Coil Change,2025-05-27 19:15:10.648000+00:00,2025-05-27 19:06:14.648000+00:00,productive,DOWNTIME,536.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68360fe9b51d60506ad2730d,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 19:17:03.648000+00:00,2025-05-27 19:15:10.648000+00:00,productive,UPTIME,113.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6836103eb51d60506ad27318,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 19:17:04.648000+00:00,2025-05-27 19:17:03.648000+00:00,productive,DOWNTIME,1.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6836103eb51d60506ad27319,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 19:34:48.648000+00:00,2025-05-27 19:17:04.648000+00:00,productive,UPTIME,1064.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6836145eb51d60506ad2776a,6809f8df20e024b627b489ed,1 person operator ,2025-05-27 19:41:51.648000+00:00,2025-05-27 19:34:48.648000+00:00,productive,DOWNTIME,423.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,6836160cb51d60506ad278ef,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 19:54:23.648000+00:00,2025-05-27 19:41:51.648000+00:00,productive,UPTIME,752.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68361908b51d60506ad27c9d,6809f8df20e024b627b489ed,Break,2025-05-27 20:16:21.648000+00:00,2025-05-27 19:54:23.648000+00:00,unproductive,DOWNTIME,1318.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,68361e30b51d60506ad28065,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 20:27:00.648000+00:00,2025-05-27 20:16:21.648000+00:00,productive,UPTIME,639.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,683620b7b51d60506ad28196,6809f8df20e024b627b489ed,Coil Change,2025-05-27 20:28:00.648000+00:00,2025-05-27 20:27:00.648000+00:00,productive,DOWNTIME,60.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,683620edb51d60506ad28200,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 20:28:28.648000+00:00,2025-05-27 20:28:00.648000+00:00,productive,UPTIME,28.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6836210db51d60506ad28212,6809f8df20e024b627b489ed,Weld break,2025-05-27 21:13:38.648000+00:00,2025-05-27 20:28:28.648000+00:00,unproductive,DOWNTIME,2710.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,68362b96b51d60506ad28841,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 21:14:09.648000+00:00,2025-05-27 21:13:38.648000+00:00,productive,UPTIME,31.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68362bafb51d60506ad28847,6809f8df20e024b627b489ed,Setting Machine,2025-05-27 21:21:26.648000+00:00,2025-05-27 21:14:09.648000+00:00,productive,DOWNTIME,437.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68362d6ab51d60506ad288f7,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 21:29:33.648000+00:00,2025-05-27 21:21:26.648000+00:00,productive,UPTIME,487.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68362f5db51d60506ad28a18,6809f8df20e024b627b489ed,1 person operator ,2025-05-27 21:42:50.648000+00:00,2025-05-27 21:29:33.648000+00:00,productive,DOWNTIME,797.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68363277b51d60506ad28ba3,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 22:12:01.648000+00:00,2025-05-27 21:42:50.648000+00:00,productive,UPTIME,1751.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,6836393fb51d60506ad291af,6809f8df20e024b627b489ed,1 person operator ,2025-05-27 22:20:37.648000+00:00,2025-05-27 22:12:01.648000+00:00,productive,DOWNTIME,516.0,NIGHT,TUESDAY,PRODUCTIVE DOWNTIME
Mill 3,68363b46b51d60506ad29377,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 22:24:19.648000+00:00,2025-05-27 22:20:37.648000+00:00,productive,UPTIME,222.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
Mill 3,68363c3ab51d60506ad29487,6809f8df20e024b627b489ed,Press Feeder Issue,2025-05-27 22:35:21.648000+00:00,2025-05-27 22:24:19.648000+00:00,unproductive,DOWNTIME,662.0,NIGHT,TUESDAY,UNPRODUCTIVE DOWNTIME
Mill 3,68363ec8b51d60506ad29734,6809f8df20e024b627b489ed,No Reason Required,2025-05-27 22:36:22.648000+00:00,2025-05-27 22:35:21.648000+00:00,productive,UPTIME,61.0,NIGHT,TUESDAY,PRODUCTIVE UPTIME
